NOMBRE,DICE OC,DICE OD,DICE AVG,PRECISION OC,PRECISION OD,RECALL OC,RECALL OD,Hausdorff_distance_OC,Hausdorff_distance_OD
REFUGE,Test/0961.png,0.9111552348761962,0.9889840375611401,0.9500696362186681,0,0,0,0,0,0
REFUGE,Test/0962.png,0.9208369272681156,0.9906203584314468,0.9557286428497812,0,0,0,0,0,0
REFUGE,Test/0963.png,0.9171365600305494,0.9867305542658511,0.9519335571482003,0,0,0,0,0,0
REFUGE,Test/0964.png,0.9231728845577545,0.9944175242143167,0.9587952043860356,0,0,0,0,0,0
REFUGE,Test/0965.png,0.9667067900101612,0.9869397841059484,0.9768232870580549,0,0,0,0,0,0
REFUGE,Test/0966.png,0.9461987075080124,0.9890866431208025,0.9676426753144074,0,0,0,0,0,0
REFUGE,Test/0967.png,0.9031499817072411,0.9877353557387449,0.9454426687229931,0,0,0,0,0,0
REFUGE,Test/0968.png,0.9448031009007459,0.9810515285501505,0.9629273147254482,0,0,0,0,0,0
REFUGE,Test/0969.png,0.9034739453881806,0.9902951206565103,0.9468845330223454,0,0,0,0,0,0
REFUGE,Test/0970.png,0.9473498847031034,0.9878387274677197,0.9675943060854115,0,0,0,0,0,0
REFUGE,Test/0971.png,0.9616501660097214,0.9819892300789917,0.9718196980443565,0,0,0,0,0,0
REFUGE,Test/0972.png,0.9306899354779374,0.985050240893246,0.9578700881855917,0,0,0,0,0,0
REFUGE,Test/0973.png,0.943861589452119,0.9532831960758787,0.9485723927639989,0,0,0,0,0,0
REFUGE,Test/0974.png,0.9604328129335258,0.9776364766356044,0.969034644784565,0,0,0,0,0,0
REFUGE,Test/0975.png,0.9594775783683287,0.9885682199882271,0.9740228991782779,0,0,0,0,0,0
REFUGE,Test/0976.png,0.9313393840006179,0.9854307479554235,0.9583850659780206,0,0,0,0,0,0
REFUGE,Test/0977.png,0.9562410933302856,0.9544716283292378,0.9553563608297617,0,0,0,0,0,0
REFUGE,Test/0978.png,0.8955835740281194,0.9714886667055536,0.9335361203668364,0,0,0,0,0,0
REFUGE,Test/0979.png,0.9615307051344781,0.9851966906501208,0.9733636978922995,0,0,0,0,0,0
REFUGE,Test/0980.png,0.9302677113493327,0.9895804413517684,0.9599240763505505,0,0,0,0,0,0
REFUGE,Test/0981.png,0.9204003630099862,0.9560954707690265,0.9382479168895064,0,0,0,0,0,0
REFUGE,Test/0982.png,0.9473036845793834,0.9741753247188178,0.9607395046491006,0,0,0,0,0,0
REFUGE,Test/0983.png,0.8577896291479438,0.9653046793709397,0.9115471542594418,0,0,0,0,0,0
REFUGE,Test/0984.png,0.934273922895367,0.9837186078921865,0.9589962653937767,0,0,0,0,0,0
REFUGE,Test/0985.png,0.9403473611947957,0.9561928424427948,0.9482701018187952,0,0,0,0,0,0
REFUGE,Test/0986.png,0.8712507847288402,0.9621022060390692,0.9166764953839547,0,0,0,0,0,0
REFUGE,Test/0987.png,0.952138452531242,0.9724800122333659,0.9623092323823039,0,0,0,0,0,0
REFUGE,Test/0988.png,0.9368255671394421,0.9764096387290576,0.9566176029342499,0,0,0,0,0,0
REFUGE,Test/0989.png,0.9302724975876583,0.9865381775474826,0.9584053375675705,0,0,0,0,0,0
REFUGE,Test/0990.png,0.9072904960053898,0.9769254628747397,0.9421079794400647,0,0,0,0,0,0
REFUGE,Test/0991.png,0.8825482244819451,0.9763329417406346,0.9294405831112899,0,0,0,0,0,0
REFUGE,Test/0992.png,0.9158060817618443,0.9896807432533155,0.9527434125075799,0,0,0,0,0,0
REFUGE,Test/0993.png,0.9561618373226428,0.9896545975917979,0.9729082174572203,0,0,0,0,0,0
REFUGE,Test/0994.png,0.9556389260213183,0.9787457560967416,0.96719234105903,0,0,0,0,0,0
REFUGE,Test/0995.png,0.9531991576731109,0.9804276300327782,0.9668133938529446,0,0,0,0,0,0
REFUGE,Test/0996.png,0.9687832254988142,0.9673166128034967,0.9680499191511555,0,0,0,0,0,0
REFUGE,Test/0997.png,0.9058823946830926,0.9786259085585434,0.942254151620818,0,0,0,0,0,0
REFUGE,Test/0998.png,0.935393993626475,0.9707555839036686,0.9530747887650718,0,0,0,0,0,0
REFUGE,Test/0999.png,0.9175661288863688,0.9860126851605155,0.9517894070234422,0,0,0,0,0,0
REFUGE,Test/1000.png,0.9488995136419507,0.9822131546031715,0.965556334122561,0,0,0,0,0,0
REFUGE,Test/1001.png,0.975489303048661,0.9666125841817825,0.9710509436152217,0,0,0,0,0,0
REFUGE,Test/1002.png,0.906754653303625,0.977439629262671,0.942097141283148,0,0,0,0,0,0
REFUGE,Test/1003.png,0.9574047288059684,0.9862968224418625,0.9718507756239154,0,0,0,0,0,0
REFUGE,Test/1004.png,0.9416566558008665,0.9813556278271968,0.9615061418140316,0,0,0,0,0,0
REFUGE,Test/1005.png,0.9345087468986815,0.9897548946094055,0.9621318207540435,0,0,0,0,0,0
REFUGE,Test/1006.png,0.952228264166691,0.9794415932626164,0.9658349287146537,0,0,0,0,0,0
REFUGE,Test/1007.png,0.9616746988133325,0.9571722169620853,0.9594234578877089,0,0,0,0,0,0
REFUGE,Test/1008.png,0.8956515147837351,0.991370038594283,0.943510776689009,0,0,0,0,0,0
REFUGE,Test/1009.png,0.9061288797143676,0.9866031104992004,0.946365995106784,0,0,0,0,0,0
REFUGE,Test/1010.png,0.9077141710494656,0.9837448813325192,0.9457295261909924,0,0,0,0,0,0
REFUGE,Test/1011.png,0.9295025381679887,0.9787887163665283,0.9541456272672585,0,0,0,0,0,0
REFUGE,Test/1012.png,0.966912932113619,0.9851584115662033,0.9760356718399111,0,0,0,0,0,0
REFUGE,Test/1013.png,0.9252130628322384,0.9749103174161612,0.9500616901241998,0,0,0,0,0,0
REFUGE,Test/1014.png,0.9250098868807108,0.96925134296673,0.9471306149237204,0,0,0,0,0,0
REFUGE,Test/1015.png,0.9371533687670679,0.9867274816623395,0.9619404252147037,0,0,0,0,0,0
REFUGE,Test/1016.png,0.9836883591669338,0.9782707211110999,0.9809795401390169,0,0,0,0,0,0
REFUGE,Test/1017.png,0.9639238517813227,0.984233095810247,0.9740784737957848,0,0,0,0,0,0
REFUGE,Test/1018.png,0.9597540196583276,0.9835730893159064,0.971663554487117,0,0,0,0,0,0
REFUGE,Test/1019.png,0.9842909002350155,0.9811212692834854,0.9827060847592505,0,0,0,0,0,0
REFUGE,Test/1020.png,0.9514129783378048,0.9695583913467406,0.9604856848422727,0,0,0,0,0,0
REFUGE,Test/1021.png,0.9247597505938066,0.973193565860565,0.9489766582271858,0,0,0,0,0,0
REFUGE,Test/1022.png,0.8708777712406979,0.9769472892376081,0.923912530239153,0,0,0,0,0,0
REFUGE,Test/1023.png,0.8820610657984149,0.9707038959401812,0.9263824808692981,0,0,0,0,0,0
REFUGE,Test/1024.png,0.8495361974821709,0.9612397459854778,0.9053879717338243,0,0,0,0,0,0
REFUGE,Test/1025.png,0.9802083568219507,0.9931849182902037,0.9866966375560773,0,0,0,0,0,0
REFUGE,Test/1026.png,0.9637636364641677,0.9862199505702851,0.9749917935172264,0,0,0,0,0,0
REFUGE,Test/1027.png,0.9070315067284128,0.9907930844986435,0.9489122956135281,0,0,0,0,0,0
REFUGE,Test/1028.png,0.9202742511142191,0.9621387696270428,0.941206510370631,0,0,0,0,0,0
REFUGE,Test/1029.png,0.9712313947771565,0.9808898610498724,0.9760606279135144,0,0,0,0,0,0
REFUGE,Test/1030.png,0.9518759202071274,0.9775071358868699,0.9646915280469986,0,0,0,0,0,0
REFUGE,Test/1031.png,0.9561905063290941,0.9752342686553981,0.9657123874922461,0,0,0,0,0,0
REFUGE,Test/1032.png,0.9093658333662742,0.9688701351008991,0.9391179842335866,0,0,0,0,0,0
REFUGE,Test/1033.png,0.9431875121141425,0.9771554234725662,0.9601714677933544,0,0,0,0,0,0
REFUGE,Test/1034.png,0.9452531687182355,0.9823595161274669,0.9638063424228511,0,0,0,0,0,0
REFUGE,Test/1035.png,0.930419283540584,0.9492633501218886,0.9398413168312363,0,0,0,0,0,0
REFUGE,Test/1036.png,0.9682178616296997,0.9828151270706936,0.9755164943501966,0,0,0,0,0,0
REFUGE,Test/1037.png,0.8832643894724461,0.973189083495358,0.9282267364839021,0,0,0,0,0,0
REFUGE,Test/1038.png,0.9529685453667072,0.9800922447781639,0.9665303950724355,0,0,0,0,0,0
REFUGE,Test/1039.png,0.9130117210494187,0.9860168791335471,0.949514300091483,0,0,0,0,0,0
REFUGE,Test/1040.png,0.9032509551607052,0.9880377761474084,0.9456443656540567,0,0,0,0,0,0
REFUGE,Test/1041.png,0.9493034371091955,0.9860959501721,0.9676996936406478,0,0,0,0,0,0
REFUGE,Test/1042.png,0.9208115718343942,0.9853220058404983,0.9530667888374462,0,0,0,0,0,0
REFUGE,Test/1043.png,0.9440341765759306,0.9833273477379987,0.9636807621569646,0,0,0,0,0,0
REFUGE,Test/1044.png,0.9562744062035207,0.9644404691478355,0.960357437675678,0,0,0,0,0,0
REFUGE,Test/1045.png,0.9667084440826734,0.985010525594971,0.9758594848388222,0,0,0,0,0,0
REFUGE,Test/1046.png,0.8797541219242917,0.9815361004735088,0.9306451111989003,0,0,0,0,0,0
REFUGE,Test/1047.png,0.9486426026425222,0.9753869836615547,0.9620147931520384,0,0,0,0,0,0
REFUGE,Test/1048.png,0.9274177715312082,0.9778315477353959,0.9526246596333021,0,0,0,0,0,0
REFUGE,Test/1049.png,0.8664411667729173,0.9213349216481268,0.893888044210522,0,0,0,0,0,0
REFUGE,Test/1050.png,0.962175036048315,0.971135201949576,0.9666551189989455,0,0,0,0,0,0
REFUGE,Test/1051.png,0.9509466311813248,0.990410442093947,0.9706785366376359,0,0,0,0,0,0
REFUGE,Test/1052.png,0.9140262637036476,0.9855208323028362,0.9497735480032419,0,0,0,0,0,0
REFUGE,Test/1053.png,0.9427294088112594,0.9861042069242358,0.9644168078677476,0,0,0,0,0,0
REFUGE,Test/1054.png,0.9646067030624614,0.9888377037430505,0.976722203402756,0,0,0,0,0,0
REFUGE,Test/1055.png,0.9644792771845101,0.9888235235459863,0.9766514003652482,0,0,0,0,0,0
REFUGE,Test/1056.png,0.9443787211634502,0.9837448453277157,0.9640617832455829,0,0,0,0,0,0
REFUGE,Test/1057.png,0.9370742178900489,0.9570474197181041,0.9470608188040766,0,0,0,0,0,0
REFUGE,Test/1058.png,0.9587375887445981,0.9870678493265133,0.9729027190355557,0,0,0,0,0,0
REFUGE,Test/1059.png,0.9229930131406135,0.9838746976885561,0.9534338554145848,0,0,0,0,0,0
REFUGE,Test/1060.png,0.931583994111848,0.9877844819217223,0.9596842380167852,0,0,0,0,0,0
REFUGE,Test/1061.png,0.9215066053805536,0.9846727239608166,0.9530896646706851,0,0,0,0,0,0
