NOMBRE,DICE OC,DICE OD,DICE AVG,PRECISION OC,PRECISION OD,RECALL OC,RECALL OD,Hausdorff_distance_OC,Hausdorff_distance_OD
PAPILA,179OS.png,0.9577953537506689,0.9847825913415806,0.9712889725461248,0,0,0,0,0,0
PAPILA,180OD.png,0.9773455143538079,0.9871902963959495,0.9822679053748786,0,0,0,0,0,0
PAPILA,180OS.png,0.9777547777735401,0.9888135892966186,0.9832841835350794,0,0,0,0,0,0
PAPILA,181OD.png,0.8761641928607145,0.9760240892632079,0.9260941410619612,0,0,0,0,0,0
PAPILA,181OS.png,0.7989742489226586,0.9805226325598374,0.8897484407412479,0,0,0,0,0,0
PAPILA,182OD.png,0.6500120633809031,0.9811850342929485,0.8155985488369257,0,0,0,0,0,0
PAPILA,182OS.png,0.7046623281605685,0.9809451622153795,0.842803745187974,0,0,0,0,0,0
PAPILA,183OD.png,0.5690499510284035,0.9398067359638629,0.7544283434961332,0,0,0,0,0,0
PAPILA,183OS.png,0.8552780284790094,0.9754573170731706,0.91536767277609,0,0,0,0,0,0
PAPILA,184OD.png,0.9013429392653174,0.984103704502868,0.9427233218840927,0,0,0,0,0,0
PAPILA,184OS.png,0.8184278076253977,0.9712121252054676,0.8948199664154326,0,0,0,0,0,0
PAPILA,186OD.png,0.9045146167683068,0.9791248665000388,0.9418197416341728,0,0,0,0,0,0
PAPILA,186OS.png,0.9444134506486418,0.8614527662498372,0.9029331084492396,0,0,0,0,0,0
PAPILA,187OD.png,0.8093207951984942,0.9714126881196989,0.8903667416590966,0,0,0,0,0,0
PAPILA,187OS.png,0.7046310039334942,0.9817146735873095,0.8431728387604018,0,0,0,0,0,0
PAPILA,188OD.png,0.7548706799311609,0.9814538724132923,0.8681622761722265,0,0,0,0,0,0
PAPILA,188OS.png,0.9106163532438245,0.9814533263942862,0.9460348398190553,0,0,0,0,0,0
PAPILA,189OD.png,0.8264423498796438,0.8630673363129577,0.8447548430963008,0,0,0,0,0,0
PAPILA,189OS.png,0.7802735948820605,0.9152748940538235,0.8477742444679419,0,0,0,0,0,0
PAPILA,190OD.png,0.8972416929881104,0.8808028655255946,0.8890222792568525,0,0,0,0,0,0
PAPILA,190OS.png,0.9203106147544162,0.9176780062818188,0.9189943105181175,0,0,0,0,0,0
PAPILA,191OD.png,0.7090411643793229,0.9754257639729642,0.8422334641761435,0,0,0,0,0,0
PAPILA,191OS.png,0.5999061038925101,0.9668265486039651,0.7833663262482375,0,0,0,0,0,0
PAPILA,192OD.png,0.932851411741759,0.9878970008249603,0.9603742062833597,0,0,0,0,0,0
PAPILA,192OS.png,0.9150031050184635,0.971958915876987,0.9434810104477253,0,0,0,0,0,0
PAPILA,193OD.png,0.8919662159430914,0.9728660076539862,0.9324161117985388,0,0,0,0,0,0
PAPILA,193OS.png,0.9329569215841772,0.9785502993717083,0.9557536104779427,0,0,0,0,0,0
PAPILA,194OD.png,0.8891565977319509,0.9797183986829852,0.934437498207468,0,0,0,0,0,0
PAPILA,194OS.png,0.9361080564183206,0.8333929598391845,0.8847505081287526,0,0,0,0,0,0
PAPILA,195OD.png,0.6361858190709047,0.7230755219441467,0.6796306705075257,0,0,0,0,0,0
PAPILA,195OS.png,0.4994777953224972,0.5062695669424497,0.5028736811324734,0,0,0,0,0,0
PAPILA,196OD.png,0.7055881784327621,0.8091150210741325,0.7573515997534472,0,0,0,0,0,0
PAPILA,196OS.png,0.6935532982775192,0.9573326440789435,0.8254429711782314,0,0,0,0,0,0
PAPILA,197OD.png,0.8058886457524106,0.9804113194804043,0.8931499826164074,0,0,0,0,0,0
PAPILA,197OS.png,0.660808701853904,0.9861754741528478,0.8234920880033758,0,0,0,0,0,0
PAPILA,198OD.png,0.9609771557251621,0.9564593193265221,0.9587182375258421,0,0,0,0,0,0
PAPILA,198OS.png,0.9488061567087875,0.973531410967716,0.9611687838382518,0,0,0,0,0,0
PAPILA,199OD.png,0.9683531256657847,0.9778084117008246,0.9730807686833046,0,0,0,0,0,0
PAPILA,199OS.png,0.9763705738663684,0.97853856756104,0.9774545707137041,0,0,0,0,0,0
PAPILA,200OD.png,0.883089576256222,0.9496178543269786,0.9163537152916004,0,0,0,0,0,0
PAPILA,200OS.png,0.7129290694388599,0.9457502615499935,0.8293396654944267,0,0,0,0,0,0
PAPILA,201OD.png,0.7406234603754465,0.9816533452992837,0.8611384028373651,0,0,0,0,0,0
PAPILA,201OS.png,0.8743552570442117,0.9830062669835877,0.9286807620138997,0,0,0,0,0,0
PAPILA,202OD.png,0.881146411909208,0.9837332079161686,0.9324398099126883,0,0,0,0,0,0
PAPILA,202OS.png,0.7520474842408398,0.9826655502675763,0.867356517254208,0,0,0,0,0,0
PAPILA,203OD.png,0.6635196464214227,0.7009761125776689,0.6822478794995458,0,0,0,0,0,0
PAPILA,203OS.png,0.7703913416665751,0.8752188939644094,0.8228051178154923,0,0,0,0,0,0
PAPILA,204OD.png,0.7616094228001564,0.7553637600923806,0.7584865914462685,0,0,0,0,0,0
PAPILA,204OS.png,0.6549819542297461,0.6811101922402731,0.6680460732350096,0,0,0,0,0,0
PAPILA,205OD.png,0.7158306375492219,0.9400165987746699,0.8279236181619459,0,0,0,0,0,0
PAPILA,205OS.png,0.8431474339384732,0.965831092635894,0.9044892632871836,0,0,0,0,0,0
PAPILA,206OD.png,0.49951888564751884,0.5741044325921435,0.5368116591198312,0,0,0,0,0,0
PAPILA,206OS.png,0.49960486681912064,0.4901310926984868,0.4948679797588037,0,0,0,0,0,0
PAPILA,07OD.png,0.82201670535973,0.977050072630717,0.8995333889952235,0,0,0,0,0,0
PAPILA,207OS.png,0.885103392275288,0.9526211711151416,0.9188622816952148,0,0,0,0,0,0
PAPILA,208OD.png,0.9139613128490324,0.9059830163299329,0.9099721645894827,0,0,0,0,0,0
PAPILA,208OS.png,0.6087986145055696,0.9125247449095482,0.7606616797075589,0,0,0,0,0,0
PAPILA,209OD.png,0.7129622393496251,0.9392815496842764,0.8261218945169507,0,0,0,0,0,0
PAPILA,209OS.png,0.9412510881200109,0.9476137723204355,0.9444324302202232,0,0,0,0,0,0
PAPILA,210OD.png,0.9295655583197109,0.9530327875038707,0.9412991729117908,0,0,0,0,0,0
PAPILA,210OS.png,0.7416926092851824,0.9788816851611828,0.8602871472231826,0,0,0,0,0,0
PAPILA,211OD.png,0.7762851649989728,0.9768874626953106,0.8765863138471417,0,0,0,0,0,0
PAPILA,211OS.png,0.8319713154289581,0.9816329985570984,0.9068021569930282,0,0,0,0,0,0
PAPILA,212OD.png,0.8364359626496567,0.9896876350266901,0.9130617988381734,0,0,0,0,0,0
PAPILA,212OS.png,0.9389451046797159,0.9705121994261308,0.9547286520529233,0,0,0,0,0,0
PAPILA,213OD.png,0.8537850180525082,0.9762762993072066,0.9150306586798573,0,0,0,0,0,0
PAPILA,213OS.png,0.8484698864689458,0.9717305576265781,0.910100222047762,0,0,0,0,0,0
PAPILA,214OD.png,0.8799888267618574,0.9576130724475906,0.918800949604724,0,0,0,0,0,0
PAPILA,214OS.png,0.8307000614743665,0.941428914827849,0.8860644881511077,0,0,0,0,0,0
PAPILA,215OD.png,0.8515281483347634,0.9596320665750799,0.9055801074549217,0,0,0,0,0,0
PAPILA,215OS.png,0.9686169870688758,0.9810389601107201,0.974827973589798,0,0,0,0,0,0
PAPILA,216OD.png,0.9016818398577067,0.9792433952166637,0.9404626175371852,0,0,0,0,0,0
PAPILA,216OS.png,0.9060085052549591,0.9788597723858257,0.9424341388203924,0,0,0,0,0,0
PAPILA,217OD.png,0.8249562927047387,0.9809041163229997,0.9029302045138692,0,0,0,0,0,0
PAPILA,217OS.png,0.8208879679801586,0.9657743799015639,0.8933311739408613,0,0,0,0,0,0
PAPILA,218OD.png,0.6136831208753032,0.9829372652069104,0.7983101930411067,0,0,0,0,0,0
PAPILA,218OS.png,0.7280074476373779,0.9509308245169635,0.8394691360771707,0,0,0,0,0,0
PAPILA,219OD.png,0.7731773354620439,0.9796028351990984,0.8763900853305712,0,0,0,0,0,0
PAPILA,219OS.png,0.8151489946623569,0.9517341303613382,0.8834415625118476,0,0,0,0,0,0
PAPILA,220OD.png,0.5831029688815309,0.983188186995146,0.7831455779383385,0,0,0,0,0,0
PAPILA,220OS.png,0.7471108391176373,0.9339672919064691,0.8405390655120533,0,0,0,0,0,0
PAPILA,221OD.png,0.9211133388365522,0.9195837544579826,0.9203485466472674,0,0,0,0,0,0
PAPILA,221OS.png,0.8394554788409594,0.9814675210810326,0.910461499960996,0,0,0,0,0,0
PAPILA,222OD.png,0.801283642592167,0.9707480575459677,0.8860158500690674,0,0,0,0,0,0
PAPILA,222OS.png,0.9006034829029144,0.9838452204551807,0.9422243516790476,0,0,0,0,0,0
PAPILA,223OD.png,0.8785748167323228,0.9683410439653403,0.9234579303488315,0,0,0,0,0,0
PAPILA,223OS.png,0.8040039156558914,0.9716655763722174,0.8878347460140543,0,0,0,0,0,0
PAPILA,224OD.png,0.8749997055563392,0.9625359348335123,0.9187678201949258,0,0,0,0,0,0
PAPILA,224OS.png,0.8303758700855919,0.9809517207497609,0.9056637954176764,0,0,0,0,0,0
PAPILA,225OD.png,0.9245598254481957,0.9865715485849751,0.9555656870165854,0,0,0,0,0,0
PAPILA,225OS.png,0.8751791541290506,0.9843311084747197,0.9297551313018851,0,0,0,0,0,0
PAPILA,227OD.png,0.9150580438318584,0.9879986942865051,0.9515283690591818,0,0,0,0,0,0
PAPILA,227OS.png,0.9021209940884388,0.9347886979297699,0.9184548460091044,0,0,0,0,0,0
PAPILA,228OD.png,0.9256327750240759,0.9433925634680438,0.9345126692460599,0,0,0,0,0,0
PAPILA,228OS.png,0.820740731732388,0.9649298031585622,0.8928352674454751,0,0,0,0,0,0
PAPILA,229OD.png,0.8102529168558235,0.8875252559102835,0.8488890863830535,0,0,0,0,0,0
PAPILA,229OS.png,0.6586633521827754,0.9664748597569399,0.8125691059698577,0,0,0,0,0,0
PAPILA,230OD.png,0.8526545164799143,0.9167463470933017,0.8847004317866081,0,0,0,0,0,0
PAPILA,230OS.png,0.5972729206128424,0.91513928829572,0.7562061044542812,0,0,0,0,0,0
PAPILA,231OD.png,0.8818943713495834,0.9687249216560695,0.9253096465028264,0,0,0,0,0,0
PAPILA,231OS.png,0.5349838920891502,0.9240465923632393,0.7295152422261948,0,0,0,0,0,0
PAPILA,232OD.png,0.879679503452805,0.965602146321874,0.9226408248873395,0,0,0,0,0,0
PAPILA,232OS.png,0.7675223957761164,0.9789505998770318,0.8732364978265741,0,0,0,0,0,0
PAPILA,233OD.png,0.7227428825039712,0.9856539188215542,0.8541984006627628,0,0,0,0,0,0
PAPILA,233OS.png,0.9146048309692647,0.9438288341784258,0.9292168325738452,0,0,0,0,0,0
PAPILA,234OD.png,0.8784828353473433,0.9479393899043893,0.9132111126258663,0,0,0,0,0,0
PAPILA,234OS.png,0.6492362982929021,0.9746414594333311,0.8119388788631166,0,0,0,0,0,0
PAPILA,235OD.png,0.6749243345982885,0.9793505186432785,0.8271374266207835,0,0,0,0,0,0
PAPILA,235OS.png,0.6010284582215399,0.9584482028575103,0.7797383305395251,0,0,0,0,0,0
PAPILA,236OD.png,0.7008142471145264,0.9705954117135123,0.8357048294140194,0,0,0,0,0,0
PAPILA,236OS.png,0.8555585585476135,0.9654127428690564,0.910485650708335,0,0,0,0,0,0
PAPILA,237OD.png,0.9523467358352659,0.9711161782345703,0.961731457034918,0,0,0,0,0,0
PAPILA,237OS.png,0.7566203842130996,0.9644657437166941,0.8605430639648969,0,0,0,0,0,0
PAPILA,238OD.png,0.898888188569363,0.8913359110105279,0.8951120497899454,0,0,0,0,0,0
PAPILA,238OS.png,0.8664669369883417,0.9687589825996172,0.9176129597939795,0,0,0,0,0,0
PAPILA,239OD.png,0.7561511102531884,0.9635735147092226,0.8598623124812055,0,0,0,0,0,0
PAPILA,239OS.png,0.6845398105348678,0.9843193100178848,0.8344295602763763,0,0,0,0,0,0
PAPILA,240OD.png,0.7007696569302384,0.9636899679451387,0.8322298124376886,0,0,0,0,0,0
PAPILA,240OS.png,0.8789617536830361,0.982334956562792,0.9306483551229141,0,0,0,0,0,0
PAPILA,241OD.png,0.9370342632063174,0.9712310499424779,0.9541326565743977,0,0,0,0,0,0
PAPILA,241OS.png,0.6423416326583562,0.9648629524320242,0.8036022925451902,0,0,0,0,0,0
PAPILA,242OD.png,0.55544660435342,0.9816182737227006,0.7685324390380603,0,0,0,0,0,0
PAPILA,242OS.png,0.6646402590944387,0.9854440026662767,0.8250421308803577,0,0,0,0,0,0
PAPILA,243OD.png,0.6768840170724523,0.9498694876608015,0.8133767523666269,0,0,0,0,0,0
PAPILA,243OS.png,0.9345493126552413,0.9650792248233944,0.9498142687393178,0,0,0,0,0,0
PAPILA,244OD.png,0.8687461936246533,0.9767158026672407,0.9227309981459471,0,0,0,0,0,0
PAPILA,244OS.png,0.7080991398108883,0.9884642154284597,0.848281677619674,0,0,0,0,0,0
PAPILA,245OD.png,0.6287762300586786,0.9755291171533528,0.8021526736060156,0,0,0,0,0,0
PAPILA,245OS.png,0.844207295001529,0.7639537141863671,0.8040805045939481,0,0,0,0,0,0
PAPILA,246OD.png,0.9336983360171766,0.9821305532194844,0.9579144446183305,0,0,0,0,0,0
PAPILA,2246OS.png,0.9006904113362624,0.9516037882273644,0.9261470997818133,0,0,0,0,0,0
PAPILA,248OD.png,0.7694949848409283,0.9853655848967587,0.8774302848688436,0,0,0,0,0,0
PAPILA,248OS.png,0.8313682796905097,0.9837757065840873,0.9075719931372985,0,0,0,0,0,0
PAPILA,249OD.png,0.9236596460682636,0.9859528326272725,0.9548062393477681,0,0,0,0,0,0
PAPILA,249OS.png,0.8401837711149883,0.9864851970301195,0.9133344840725539,0,0,0,0,0,0
PAPILA,250OD.png,0.8493622676885944,0.9741163579359513,0.9117393128122728,0,0,0,0,0,0
PAPILA,250OS.png,0.8967357184956495,0.9738353847602421,0.9352855516279458,0,0,0,0,0,0
PAPILA,251OD.png,0.7752897423680576,0.9644452077632144,0.869867475065636,0,0,0,0,0,0
PAPILA,251OS.png,0.6728552226302937,0.9671825622971935,0.8200188924637436,0,0,0,0,0,0
PAPILA,252OD.png,0.8678431063972734,0.966444748894121,0.9171439276456972,0,0,0,0,0,0
PAPILA,252OS.png,0.8683455672046778,0.9733823733070907,0.9208639702558843,0,0,0,0,0,0
PAPILA,253OD.png,0.6097935508057476,0.9763813808729536,0.7930874658393505,0,0,0,0,0,0
PAPILA,253OS.png,0.8470453025754328,0.981413817705358,0.9142295601403954,0,0,0,0,0,0
PAPILA,254OD.png,0.8398965567656722,0.9891718920313342,0.9145342243985032,0,0,0,0,0,0
PAPILA,254OS.png,0.6711540640560281,0.9324337036515931,0.8017938838538106,0,0,0,0,0,0
PAPILA,255OD.png,0.8729071907960186,0.9815130313756916,0.927210111085855,0,0,0,0,0,0
PAPILA,255OS.png,0.9093379217420405,0.9863096240808318,0.9478237729114362,0,0,0,0,0,0
PAPILA,256OD.png,0.8858635131644366,0.9832756591681401,0.9345695861662884,0,0,0,0,0,0
PAPILA,256OS.png,0.8638876196104908,0.9658571737778816,0.9148723966941862,0,0,0,0,0,0
PAPILA,257OD.png,0.7854770129398625,0.9910767649085535,0.888276888924208,0,0,0,0,0,0
PAPILA,257OS.png,0.6804044471247603,0.985637261621853,0.8330208543733066,0,0,0,0,0,0
PAPILA,258OD.png,0.917252952835875,0.9858396022806271,0.951546277558251,0,0,0,0,0,0
PAPILA,258OS.png,0.8825060659352899,0.9912769209454572,0.9368914934403736,0,0,0,0,0,0
PAPILA,259OD.png,0.5920039368372608,0.9460150658135917,0.7690095013254263,0,0,0,0,0,0
PAPILA,259OS.png,0.9173625374287879,0.9311969583960993,0.9242797479124436,0,0,0,0,0,0
PAPILA,260OD.png,0.6600405220050395,0.9573638623974579,0.8087021922012487,0,0,0,0,0,0
PAPILA,260OS.png,0.6501059747039633,0.9569314311521806,0.8035187029280719,0,0,0,0,0,0
PAPILA,261OD.png,0.6083474477150326,0.9771765786726568,0.7927620131938447,0,0,0,0,0,0
PAPILA,261OS.png,0.6967299524666326,0.9850736173389831,0.8409017849028079,0,0,0,0,0,0
PAPILA,262OD.png,0.7519429798155524,0.9608778372842752,0.8564104085499138,0,0,0,0,0,0
PAPILA,262OS.png,0.7894672378901038,0.9597715158178886,0.8746193768539962,0,0,0,0,0,0
PAPILA,264OD.png,0.9294661791600236,0.9813686555788882,0.9554174173694558,0,0,0,0,0,0
PAPILA,264OS.png,0.9054702451706502,0.9773556480795009,0.9414129466250756,0,0,0,0,0,0
PAPILA,265OD.png,0.7696525400749298,0.949138650957464,0.8593955955161969,0,0,0,0,0,0
PAPILA,265OS.png,0.8667641051525699,0.9601084141791871,0.9134362596658785,0,0,0,0,0,0
PAPILA,266OD.png,0.7969926011556319,0.9573753653095047,0.8771839832325683,0,0,0,0,0,0
PAPILA,266OS.png,0.8772689297831977,0.9403037562501685,0.9087863430166832,0,0,0,0,0,0
PAPILA,267OD.png,0.5231502646836518,0.5753766059828334,0.5492634353332426,0,0,0,0,0,0
PAPILA,267OS.png,0.6679816099792827,0.9734845929654456,0.8207331014723642,0,0,0,0,0,0
PAPILA,268OD.png,0.9427907540183049,0.9865450229286474,0.9646678884734762,0,0,0,0,0,0
PAPILA,268OS.png,0.796557628675242,0.9826910798736131,0.8896243542744275,0,0,0,0,0,0
PAPILA,269OD.png,0.6844750752653016,0.9179107525431522,0.8011929139042269,0,0,0,0,0,0
PAPILA,269OS.png,0.7566506564437504,0.9642463772244283,0.8604485168340894,0,0,0,0,0,0
PAPILA,270OD.png,0.8415057048523292,0.714023674697414,0.7777646897748716,0,0,0,0,0,0
PAPILA,270OS.png,0.5878985021409519,0.9254759982573513,0.7566872501991515,0,0,0,0,0,0
PAPILA,271OD.png,0.7745733906623202,0.9240081700821651,0.8492907803722427,0,0,0,0,0,0
PAPILA,271OS.png,0.6417310842549847,0.9619836154579942,0.8018573498564894,0,0,0,0,0,0
PAPILA,272OD.png,0.6217052106663128,0.9144675629627091,0.7680863868145109,0,0,0,0,0,0
PAPILA,272OS.png,0.5936397349973818,0.9731328502261065,0.7833862926117441,0,0,0,0,0,0
PAPILA,273OD.png,0.9680633322420169,0.9894812860892395,0.9787723091656282,0,0,0,0,0,0
PAPILA,273OS.png,0.9245692325356559,0.988225691219818,0.9563974618777369,0,0,0,0,0,0
PAPILA,274OD.png,0.7233386899726462,0.9630698360326997,0.8432042630026729,0,0,0,0,0,0
PAPILA,274OS.png,0.7602955766230814,0.9616160886528545,0.860955832637968,0,0,0,0,0,0
PAPILA,275OD.png,0.8632455288663676,0.9793708273490571,0.9213081781077124,0,0,0,0,0,0
PAPILA,275OS.png,0.7988207747152319,0.9866062440584826,0.8927135093868572,0,0,0,0,0,0
PAPILA,276OD.png,0.7241203278398098,0.9523176959281616,0.8382190118839857,0,0,0,0,0,0
PAPILA,276OS.png,0.718380295771172,0.9368713685307021,0.8276258321509371,0,0,0,0,0,0
PAPILA,277OD.png,0.5553952785095484,0.9847194060890244,0.7700573422992865,0,0,0,0,0,0
PAPILA,277OS.png,0.7665961623541298,0.9885913281516623,0.877593745252896,0,0,0,0,0,0
PAPILA,280OD.png,0.7670859006897472,0.9487336565990974,0.8579097786444223,0,0,0,0,0,0
PAPILA,280OS.png,0.7350616348269955,0.9502124677941782,0.8426370513105869,0,0,0,0,0,0
PAPILA,281OD.png,0.5824999319284481,0.8182489134030333,0.7003744226657407,0,0,0,0,0,0
PAPILA,281OS.png,0.5785243356486818,0.8948745086696288,0.7366994221591553,0,0,0,0,0,0
PAPILA,282OD.png,0.83946283239697,0.9018005853691553,0.8706317088830626,0,0,0,0,0,0
PAPILA,282OS.png,0.6666858899720105,0.9654733822198986,0.8160796360959546,0,0,0,0,0,0
PAPILA,283OD.png,0.8543871579703156,0.981153787936337,0.9177704729533263,0,0,0,0,0,0
PAPILA,283OS.png,0.7814473631384615,0.9756718550261065,0.878559609082284,0,0,0,0,0,0
PAPILA,284OD.png,0.6245590670102965,0.9798815465391997,0.8022203067747481,0,0,0,0,0,0
PAPILA,284OS.png,0.7568407520689449,0.9802188081851249,0.8685297801270349,0,0,0,0,0,0
PAPILA,285OD.png,0.7853026393019418,0.9725717538185414,0.8789371965602416,0,0,0,0,0,0
PAPILA,285OS.png,0.5824770989628689,0.9821080058236493,0.7822925523932591,0,0,0,0,0,0
PAPILA,286OD.png,0.7005311190408838,0.9412017677471425,0.8208664433940132,0,0,0,0,0,0
PAPILA,286OS.png,0.7192750114591347,0.966322197462799,0.8427986044609669,0,0,0,0,0,0
PAPILA,287OD.png,0.7932362828932094,0.9863718384561582,0.8898040606746838,0,0,0,0,0,0
PAPILA,287OS.png,0.8908916687992371,0.9848248180199304,0.9378582434095837,0,0,0,0,0,0
PAPILA,288OD.png,0.7170269242731007,0.9708725959314461,0.8439497601022734,0,0,0,0,0,0
PAPILA,288OS.png,0.8666832171629288,0.859831146465625,0.8632571818142769,0,0,0,0,0,0
PAPILA,289OD.png,0.785473573648339,0.9841674880251668,0.8848205308367529,0,0,0,0,0,0
PAPILA,289OS.png,0.8413796863350087,0.9776726504540432,0.9095261683945259,0,0,0,0,0,0
PAPILA,290OD.png,0.6321051710348256,0.926071563226033,0.7790883671304293,0,0,0,0,0,0
PAPILA,290OS.png,0.7467464981386205,0.9797438709183058,0.8632451845284632,0,0,0,0,0,0
PAPILA,291OD.png,0.9330345459642054,0.9879633859834999,0.9604989659738526,0,0,0,0,0,0
PAPILA,291OS.png,0.956537000620134,0.9736376940671023,0.9650873473436181,0,0,0,0,0,0
PAPILA,292OD.png,0.9649359029009892,0.9869765346382038,0.9759562187695965,0,0,0,0,0,0
PAPILA,292OS.png,0.9570800046731884,0.9762540832907207,0.9666670439819546,0,0,0,0,0,0
