dataset,NOMBRE,DICE OC,DICE OD,DICE AVG,PRECISION OC,PRECISION OD,RECALL OC,RECALL OD,Hausdorff_distance_OC,Hausdorff_distance_OD
ORIGA,571.png,0.9603994339192728,0.9726205366654993,0.9665099852923861,0,0,0,0,0,0
ORIGA,572.png,0.9322772670529671,0.9755625282379748,0.953919897645471,0,0,0,0,0,0
ORIGA,573.png,0.963496382260517,0.9723775616366843,0.9679369719486006,0,0,0,0,0,0
ORIGA,574.png,0.8965193884966391,0.976467012430651,0.936493200463645,0,0,0,0,0,0
ORIGA,575.png,0.9349790514293618,0.9536950820595063,0.944337066744434,0,0,0,0,0,0
ORIGA,576.png,0.9467726971394372,0.9551172157857262,0.9509449564625817,0,0,0,0,0,0
ORIGA,577.png,0.9351670277266165,0.9583663820142869,0.9467667048704518,0,0,0,0,0,0
ORIGA,578.png,0.9382634410435273,0.9732969413115387,0.955780191177533,0,0,0,0,0,0
ORIGA,579.png,0.8224129138202259,0.9415231312770342,0.88196802254863,0,0,0,0,0,0
ORIGA,580.png,0.9377592007372169,0.9668974415982605,0.9523283211677387,0,0,0,0,0,0
ORIGA,581.png,0.9087569747323219,0.9691791602187629,0.9389680674755424,0,0,0,0,0,0
ORIGA,582.png,0.7419537556101456,0.9505208824075022,0.8462373190088239,0,0,0,0,0,0
ORIGA,583.png,0.8826723475032355,0.9682894441664943,0.9254808958348649,0,0,0,0,0,0
ORIGA,584.png,0.6594755447555923,0.8585861732828973,0.7590308590192448,0,0,0,0,0,0
ORIGA,585.png,0.8457056188607313,0.9651122146364937,0.9054089167486125,0,0,0,0,0,0
ORIGA,586.png,0.8695161180971082,0.960250670011714,0.9148833940544111,0,0,0,0,0,0
ORIGA,587.png,0.9646023122369438,0.9704044319794247,0.9675033721081843,0,0,0,0,0,0
ORIGA,588.png,0.9784031907063191,0.9592633549978307,0.9688332728520749,0,0,0,0,0,0
ORIGA,589.png,0.7211954321885935,0.974278268190762,0.8477368501896778,0,0,0,0,0,0
ORIGA,590.png,0.7979136348408911,0.9734485108002527,0.885681072820572,0,0,0,0,0,0
ORIGA,591.png,0.9007657220662979,0.9803360550032112,0.9405508885347545,0,0,0,0,0,0
ORIGA,592.png,0.9047228654515651,0.969898611829509,0.937310738640537,0,0,0,0,0,0
ORIGA,593.png,0.9177159925485241,0.9741388180940069,0.9459274053212655,0,0,0,0,0,0
ORIGA,594.png,0.607589125826916,0.6780926675522879,0.642840896689602,0,0,0,0,0,0
ORIGA,595.png,0.9304308994058068,0.9742179766853687,0.9523244380455878,0,0,0,0,0,0
ORIGA,596.png,0.9017926265478777,0.9737434911647264,0.937768058856302,0,0,0,0,0,0
ORIGA,597.png,0.7469154975096914,0.9779322724096184,0.8624238849596549,0,0,0,0,0,0
ORIGA,598.png,0.8808972642601123,0.9708817542029264,0.9258895092315194,0,0,0,0,0,0
ORIGA,599.png,0.8424098316004145,0.9580302936010459,0.9002200626007302,0,0,0,0,0,0
ORIGA,600.png,0.8166956130158713,0.9539335637955237,0.8853145884056975,0,0,0,0,0,0
ORIGA,601.png,0.8288542282130756,0.9764737790703362,0.902664003641706,0,0,0,0,0,0
ORIGA,602.png,0.9711145002000489,0.9773729978380817,0.9742437490190653,0,0,0,0,0,0
ORIGA,603.png,0.9674626692312214,0.9634546374335493,0.9654586533323853,0,0,0,0,0,0
ORIGA,604.png,0.8443171876025479,0.9617641289685038,0.9030406582855259,0,0,0,0,0,0
ORIGA,605.png,0.9067369708214527,0.9420871385615575,0.9244120546915051,0,0,0,0,0,0
ORIGA,606.png,0.882582918495926,0.9498271305021155,0.9162050244990207,0,0,0,0,0,0
ORIGA,607.png,0.8743326992698043,0.938428171141048,0.9063804352054261,0,0,0,0,0,0
ORIGA,608.png,0.923772223457093,0.9675013401986496,0.9456367818278713,0,0,0,0,0,0
ORIGA,609.png,0.9562731616136328,0.9693616255583032,0.9628173935859681,0,0,0,0,0,0
ORIGA,610.png,0.9619387943856241,0.9649121132418714,0.9634254538137478,0,0,0,0,0,0
ORIGA,611.png,0.9051945904837484,0.9619626514930746,0.9335786209884115,0,0,0,0,0,0
ORIGA,612.png,0.8010767608369873,0.9653469028912937,0.8832118318641404,0,0,0,0,0,0
ORIGA,613.png,0.8076223749844826,0.9657871258819157,0.8867047504331992,0,0,0,0,0,0
ORIGA,614.png,0.85110268296109,0.9603699051871017,0.9057362940740958,0,0,0,0,0,0
ORIGA,615.png,0.9164145824175964,0.96114110559728,0.9387778440074382,0,0,0,0,0,0
ORIGA,616.png,0.8834591547376538,0.9720352276674545,0.9277471912025541,0,0,0,0,0,0
ORIGA,617.png,0.8333703377911743,0.9159996862395507,0.8746850120153625,0,0,0,0,0,0
ORIGA,618.png,0.9440828159052426,0.9738846404555834,0.958983728180413,0,0,0,0,0,0
ORIGA,619.png,0.9120350783187516,0.9660172965699364,0.939026187444344,0,0,0,0,0,0
ORIGA,620.png,0.9720277055686458,0.9842387661816222,0.978133235875134,0,0,0,0,0,0
ORIGA,621.png,0.8220425146545168,0.9633733438890691,0.892707929271793,0,0,0,0,0,0
ORIGA,622.png,0.8933100676454944,0.9715498886633249,0.9324299781544096,0,0,0,0,0,0
ORIGA,623.png,0.9229904225780323,0.9733610639262416,0.9481757432521369,0,0,0,0,0,0
ORIGA,624.png,0.9606771745847719,0.9735303389466249,0.9671037567656984,0,0,0,0,0,0
ORIGA,625.png,0.9501562443089069,0.9736786036748252,0.961917423991866,0,0,0,0,0,0
ORIGA,626.png,0.9232530025023464,0.9597869206171064,0.9415199615597264,0,0,0,0,0,0
ORIGA,627.png,0.913739650083705,0.965181783289544,0.9394607166866245,0,0,0,0,0,0
ORIGA,628.png,0.9779396179167863,0.979850405360652,0.9788950116387192,0,0,0,0,0,0
ORIGA,629.png,0.9435201414525507,0.9879969353153801,0.9657585383839654,0,0,0,0,0,0
ORIGA,630.png,0.9525673144580779,0.9713417235834203,0.961954519020749,0,0,0,0,0,0
ORIGA,631.png,0.9309221548285269,0.9818370004309895,0.9563795776297582,0,0,0,0,0,0
ORIGA,632.png,0.9114760944806386,0.9675678968821756,0.9395219956814072,0,0,0,0,0,0
ORIGA,633.png,0.8459152397527966,0.9663882114208249,0.9061517255868108,0,0,0,0,0,0
ORIGA,634.png,0.9625099570173934,0.9766596646767524,0.9695848108470728,0,0,0,0,0,0
ORIGA,635.png,0.4986727863836298,0.5405902437854447,0.5196315150845372,0,0,0,0,0,0
ORIGA,636.png,0.8972789968652037,0.89416285120209,0.8957209240336469,0,0,0,0,0,0
ORIGA,637.png,0.9614283552714226,0.9766926735186259,0.9690605143950242,0,0,0,0,0,0
ORIGA,638.png,0.9332486477885269,0.9766824649169894,0.9549655563527581,0,0,0,0,0,0
ORIGA,639.png,0.9343816288212035,0.9684406273020761,0.9514111280616397,0,0,0,0,0,0
ORIGA,640.png,0.9377417122722762,0.9649877285495678,0.951364720410922,0,0,0,0,0,0
ORIGA,641.png,0.9128581326707004,0.9724550041883141,0.9426565684295072,0,0,0,0,0,0
ORIGA,642.png,0.9524660374036449,0.9723888097012044,0.9624274235524246,0,0,0,0,0,0
ORIGA,643.png,0.9671729624381176,0.9735064372268332,0.9703396998324754,0,0,0,0,0,0
ORIGA,644.png,0.9257172394683776,0.9710695860649557,0.9483934127666667,0,0,0,0,0,0
ORIGA,645.png,0.9261244543751115,0.9746676167044176,0.9503960355397645,0,0,0,0,0,0
ORIGA,646.png,0.9225399187049019,0.9745767213254869,0.9485583200151944,0,0,0,0,0,0
ORIGA,647.png,0.8980593503453891,0.979499576706177,0.9387794635257831,0,0,0,0,0,0
ORIGA,648.png,0.9381787053522739,0.9735006932662702,0.955839699309272,0,0,0,0,0,0
ORIGA,649.png,0.9714454908341539,0.9623282859018882,0.9668868883680211,0,0,0,0,0,0
ORIGA,650.png,0.9020296802558403,0.9584597344151111,0.9302447073354757,0,0,0,0,0,0
